Unnamed: 0,Borough,Borough/Citywide Office (B/CO),District,School,School Name_x,School Category,Program,Language,Language (Translated),General/Special Education,Special Education Model,fiscal_year,system_code,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct,DBN,School Name_y,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multi-Racial,% Multi-Racial,# Native American,% Native American,# White,% White,# Missing Race/Ethnicity Data,% Missing Race/Ethnicity Data,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index,SUFFIX,POP100,GEOID_x,CENTLAT,BLOCK,AREAWATER,STATE,BASENAME,OID,LSADC,INTPTLAT,FUNCSTAT,NAME_x,OBJECTID,TRACT,CENTLON,BLKGRP,AREALAND,HU100,INTPTLON,MTFCC,LWBLKTYP,UR,COUNTY,mergeid,GEOID_y,NAME_y,total_estimate,white_nonhispanic_estimate,black_nonhispanic_estimate,native_nonhispanic_estimate,asian_nonhispanic_estimate,someother_nonhispanic_estimate,two_or_more_nonhispanic_estimate,hispanic_estimate,median_income_estimate,percent_white_nonhispanic_estimate,percent_black_nonhispanic_estimate,percent_native_nonhispanic_estimate,percent_asian_nonhispanic_estimate,percent_someother_nonhispanic_estimate,percent_two_or_more_nonhispanic_estimate,percent_hispanic_estimate
30.0,Manhattan,Manhattan,1.0,01M378,School for Global Leaders,Junior High-Intermediate-Middle,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,01M378,M378,School for Global Leaders,310100010378.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2008-07-01 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Keri Ricks,Principal,212-260-5375,212-432-5586,1.0,1.0,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,103.0,7.0,01M378,School for Global Leaders,2016-17,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,97.0,85.0,0.0,0.0,0.0,0.0,126.0,0.445,157.0,0.555,41.0,0.145,77.0,0.272,156.0,0.551,1.0,0.004,3.0,0.011,5.0,0.018,0.0,0.0,103.0,0.364,29.0,0.102,195,68.9%,74.6%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
31.0,Manhattan,Manhattan,1.0,01M378,School for Global Leaders,Junior High-Intermediate-Middle,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,01M378,M378,School for Global Leaders,310100010378.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2008-07-01 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Keri Ricks,Principal,212-260-5375,212-432-5586,1.0,1.0,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,103.0,7.0,01M378,School for Global Leaders,2017-18,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,90.0,96.0,0.0,0.0,0.0,0.0,111.0,0.434,145.0,0.566,35.0,0.137,70.0,0.273,145.0,0.566,1.0,0.004,1.0,0.004,4.0,0.016,0.0,0.0,100.0,0.391,23.0,0.09,212,82.8%,85.3%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
32.0,Manhattan,Manhattan,1.0,01M378,School for Global Leaders,Junior High-Intermediate-Middle,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,01M378,M378,School for Global Leaders,310100010378.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2008-07-01 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Keri Ricks,Principal,212-260-5375,212-432-5586,1.0,1.0,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,103.0,7.0,01M378,School for Global Leaders,2018-19,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,86.0,101.0,0.0,0.0,0.0,0.0,103.0,0.412,147.0,0.588,32.0,0.128,59.0,0.236,141.0,0.564,6.0,0.024,2.0,0.008,10.0,0.04,0.0,0.0,97.0,0.388,25.0,0.1,213,85.2%,84.9%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
33.0,Manhattan,Manhattan,1.0,01M378,School for Global Leaders,Junior High-Intermediate-Middle,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,01M378,M378,School for Global Leaders,310100010378.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2008-07-01 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Keri Ricks,Principal,212-260-5375,212-432-5586,1.0,1.0,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,103.0,7.0,01M378,School for Global Leaders,2019-20,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,67.0,90.0,0.0,0.0,0.0,0.0,89.0,0.436,115.0,0.564,17.0,0.083,50.0,0.245,121.0,0.593,4.0,0.02,2.0,0.01,10.0,0.049,0.0,0.0,83.0,0.407,17.0,0.083,174,85.3%,85.4%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
34.0,Manhattan,Manhattan,1.0,01M378,School for Global Leaders,Junior High-Intermediate-Middle,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,01M378,M378,School for Global Leaders,310100010378.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2008-07-01 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Keri Ricks,Principal,212-260-5375,212-432-5586,1.0,1.0,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,103.0,7.0,01M378,School for Global Leaders,2020-21,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,65.0,0.0,0.0,0.0,0.0,81.0,0.438,104.0,0.562,14.0,0.076,34.0,0.184,115.0,0.622,4.0,0.022,2.0,0.011,16.0,0.086,0.0,0.0,65.0,0.351,23.0,0.124,160,86.5%,90.0%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
35.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Chinese,中文,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2016-17,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,146.0,137.0,248.0,0.444,311.0,0.556,347.0,0.621,60.0,0.107,139.0,0.249,2.0,0.004,1.0,0.002,10.0,0.018,0.0,0.0,30.0,0.054,390.0,0.698,186,33.3%,90.0%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
36.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Chinese,中文,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2017-18,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,200.0,145.0,237.0,0.425,320.0,0.575,318.0,0.571,58.0,0.104,165.0,0.296,0.0,0.0,6.0,0.011,10.0,0.018,0.0,0.0,31.0,0.056,392.0,0.704,431,77.4%,Above 95%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
37.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Chinese,中文,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2018-19,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,151.0,124.0,224.0,231.0,0.425,312.0,0.575,274.0,0.505,51.0,0.094,206.0,0.379,0.0,0.0,2.0,0.004,10.0,0.018,0.0,0.0,46.0,0.085,390.0,0.718,404,74.4%,94.1%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
38.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Chinese,中文,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2019-20,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,142.0,112.0,188.0,212.0,0.399,319.0,0.601,232.0,0.437,62.0,0.117,225.0,0.424,0.0,0.0,1.0,0.002,11.0,0.021,0.0,0.0,55.0,0.104,374.0,0.704,408,76.8%,Above 95%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
39.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Chinese,中文,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2020-21,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,122.0,109.0,156.0,184.0,0.383,297.0,0.617,200.0,0.416,47.0,0.098,219.0,0.455,0.0,0.0,2.0,0.004,13.0,0.027,0.0,0.0,48.0,0.1,358.0,0.744,360,74.8%,Above 95%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
40.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2016-17,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,146.0,137.0,248.0,0.444,311.0,0.556,347.0,0.621,60.0,0.107,139.0,0.249,2.0,0.004,1.0,0.002,10.0,0.018,0.0,0.0,30.0,0.054,390.0,0.698,186,33.3%,90.0%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
41.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2017-18,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,200.0,145.0,237.0,0.425,320.0,0.575,318.0,0.571,58.0,0.104,165.0,0.296,0.0,0.0,6.0,0.011,10.0,0.018,0.0,0.0,31.0,0.056,392.0,0.704,431,77.4%,Above 95%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
42.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2018-19,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,151.0,124.0,224.0,231.0,0.425,312.0,0.575,274.0,0.505,51.0,0.094,206.0,0.379,0.0,0.0,2.0,0.004,10.0,0.018,0.0,0.0,46.0,0.085,390.0,0.718,404,74.4%,94.1%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
43.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2019-20,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,142.0,112.0,188.0,212.0,0.399,319.0,0.601,232.0,0.437,62.0,0.117,225.0,0.424,0.0,0.0,1.0,0.002,11.0,0.021,0.0,0.0,55.0,0.104,374.0,0.704,408,76.8%,Above 95%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
44.0,Manhattan,ACCESS,1.0,01M515,Lower East Side Preparatory High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,01M515,M515,Lower East Side Preparatory High School,310100011515.0,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05 00:00:00+00:00,Open,M025,145 STANTON STREET,NY,988120.0,201607.0,-73.986038,40.72004,103.0,1.0,3001.0,1003540080.0,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1.0,1.0,,,NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",103.0,7.0,01M515,Lower East Side Preparatory High School,2020-21,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,122.0,109.0,156.0,184.0,0.383,297.0,0.617,200.0,0.416,47.0,0.098,219.0,0.455,0.0,0.0,2.0,0.004,13.0,0.027,0.0,0.0,48.0,0.1,358.0,0.744,360,74.8%,Above 95%,-2147483648.0,0.0,360610030014001.0,40.7200414,4001.0,0.0,36.0,4001.0,210701008618892.0,BK,40.7200414,S,Block 4001,2685759.0,003001,-73.9860352,4.0,10490.0,0.0,-73.9860352,G5040,L,U,061,36061003001.0,36061003001.0,"Census Tract 30.01, New York County, New York",3815.0,2084.0,214.0,0.0,530.0,0.0,0.0,747.0,70057.0,0.546264744429882,0.05609436435124508,0.0,0.13892529488859764,0.0,0.0,0.19580602883355178
10.0,Manhattan,Manhattan,1.0,01M184,P.S. 184m Shuang Wen,K-8,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,01M184,M184,P.S. 184m Shuang Wen,310100010184.0,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1999-06-22 00:00:00+00:00,Open,M137,327 CHERRY STREET,NY,988287.0,198359.0,-73.985438,40.711125,103.0,1.0,201.0,1002450007.0,MN28,Lower East Side,Iris Chiu,Principal,212-602-9700,212-602-9710,1.0,1.0,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,103.0,7.0,01M184,P.S. 184m Shuang Wen,2016-17,672.0,36.0,71.0,59.0,68.0,65.0,56.0,63.0,89.0,86.0,79.0,0.0,0.0,0.0,0.0,330.0,0.491,342.0,0.509,468.0,0.696,30.0,0.045,81.0,0.121,28.0,0.042,8.0,0.012,57.0,0.085,0.0,0.0,125.0,0.186,109.0,0.162,461,68.6%,52.5%,-2147483648.0,25.0,360610002012001.0,40.711101,2001.0,0.0,36.0,2001.0,210701008620604.0,BK,40.711101,S,Block 2001,3665425.0,000201,-73.9857391,2.0,18842.0,1.0,-73.9857391,G5040,L,U,061,36061000201.0,36061000201.0,"Census Tract 2.01, New York County, New York",2750.0,288.0,182.0,0.0,1173.0,0.0,0.0,1105.0,29500.0,0.10472727272727272,0.06618181818181817,0.0,0.42654545454545456,0.0,0.0,0.4018181818181818
11.0,Manhattan,Manhattan,1.0,01M184,P.S. 184m Shuang Wen,K-8,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,01M184,M184,P.S. 184m Shuang Wen,310100010184.0,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1999-06-22 00:00:00+00:00,Open,M137,327 CHERRY STREET,NY,988287.0,198359.0,-73.985438,40.711125,103.0,1.0,201.0,1002450007.0,MN28,Lower East Side,Iris Chiu,Principal,212-602-9700,212-602-9710,1.0,1.0,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",NYCDOE Borough Office - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,103.0,7.0,01M184,P.S. 184m Shuang Wen,2017-18,684.0,35.0,72.0,69.0,54.0,72.0,65.0,53.0,94.0,83.0,87.0,0.0,0.0,0.0,0.0,341.0,0.499,343.0,0.501,475.0,0.694,25.0,0.037,92.0,0.135,35.0,0.051,6.0,0.009,50.0,0.073,1.0,0.001,113.0,0.165,103.0,0.151,465,68.0%,65.3%,-2147483648.0,25.0,360610002012001.0,40.711101,2001.0,0.0,36.0,2001.0,210701008620604.0,BK,40.711101,S,Block 2001,3665425.0,000201,-73.9857391,2.0,18842.0,1.0,-73.9857391,G5040,L,U,061,36061000201.0,36061000201.0,"Census Tract 2.01, New York County, New York",2750.0,288.0,182.0,0.0,1173.0,0.0,0.0,1105.0,29500.0,0.10472727272727272,0.06618181818181817,0.0,0.42654545454545456,0.0,0.0,0.4018181818181818
